id,amount,status,created_at,updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update
7731,100.00,rejected,2020-07-13 04:47:22.881447+00,2020-07-13 06:40:48.081306+00,19790,2020-07-13 06:40:48.078919+00,,2020-08-06 22:00:00+00,,,regular,,,,
10015,100.00,rejected,2020-07-29 13:20:32.928825+00,2020-07-29 13:42:13.960551+00,32972,2020-07-29 13:42:13.95766+00,,2020-09-04 22:00:00+00,,,regular,2020-08-05 13:20:32.928401+00,,,
5037,80.00,rejected,2020-06-24 19:57:16.34484+00,2020-06-25 12:05:10.002276+00,20160,2020-06-25 12:05:09.997414+00,,2020-07-05 22:00:00+00,,,regular,,,,
5825,100.00,rejected,2020-06-29 17:37:41.46145+00,2020-06-30 11:27:33.600702+00,10804,2020-06-30 11:27:33.595847+00,,2020-07-07 22:00:00+00,,,regular,,,,
1556,200.00,money_back,2020-05-05 05:17:40.784144+00,2020-07-18 22:51:51.004494+00,4881,2020-06-13 15:30:11.071702+00,,2020-07-12 20:35:53.939+00,2020-06-16,2020-07-18 22:51:51.004318+00,regular,,completed,2020-07-18 22:51:47.789481+00,2020-07-18 22:51:51.012734+00
6235,100.00,money_back,2020-07-02 07:35:54.100932+00,2020-12-18 13:08:51.978176+00,26628,2020-07-02 19:52:14.543595+00,,2020-08-06 10:00:00+00,2020-07-03,2020-08-06 22:00:00+00,regular,,,,
13295,50.00,rejected,2020-08-20 05:31:02.718669+00,2020-08-20 09:25:37.024531+00,5000,2020-08-20 09:25:37.01834+00,,2020-09-23 22:00:00+00,,,instant,2020-08-27 05:31:02.678429+00,,,
4073,100.00,money_back,2020-06-18 21:49:44.187711+00,2020-12-18 13:08:52.016837+00,17760,2020-06-19 11:42:25.571808+00,,2020-07-03 22:00:00+00,2020-06-23,2020-07-07 15:40:10.562635+00,regular,,,,
6070,100.00,rejected,2020-07-01 07:01:51.521806+00,2020-07-01 16:27:01.577746+00,6753,2020-07-01 16:27:01.573662+00,,2020-07-29 22:00:00+00,,,regular,,,,
8018,100.00,rejected,2020-07-14 16:28:34.533089+00,2020-07-14 18:22:23.981563+00,33130,2020-07-14 18:22:23.979122+00,,2020-08-05 22:00:00+00,,,regular,,,,
8917,70.00,rejected,2020-07-19 09:41:31.315896+00,2020-07-20 19:20:26.716031+00,27703,2020-07-20 19:20:26.713489+00,,2020-08-04 22:00:00+00,,,regular,,,,
6405,100.00,rejected,2020-07-03 07:09:22.670136+00,2020-07-03 11:28:34.36807+00,17329,2020-07-03 11:28:34.364185+00,,2020-08-04 22:00:00+00,,,regular,,,,
7150,100.00,rejected,2020-07-08 12:49:14.572863+00,2020-07-08 13:07:49.711696+00,23563,2020-07-08 13:07:49.709242+00,,2020-08-05 22:00:00+00,,,regular,,,,
9274,100.00,rejected,2020-07-21 14:58:32.14544+00,2020-07-21 15:15:33.877565+00,10560,2020-07-21 15:15:33.874576+00,,2020-08-13 22:00:00+00,,,regular,2020-07-28 14:58:32.145052+00,,,
3400,100.00,rejected,2020-06-15 17:54:47.929239+00,2020-06-16 10:37:53.846925+00,11374,2020-06-16 10:37:53.842802+00,,2020-07-05 22:00:00+00,,,regular,,,,
6134,100.00,money_back,2020-07-01 12:57:56.294932+00,2020-12-18 13:08:52.27849+00,14591,2020-07-01 16:57:47.3383+00,,2020-09-22 22:00:00+00,2020-07-02,2020-09-23 10:18:29.540498+00,regular,,,,
3996,100.00,rejected,2020-06-18 16:54:46.873192+00,2020-06-19 09:50:10.115598+00,10109,2020-06-19 09:50:10.111409+00,,2020-07-05 22:00:00+00,,,regular,,,,
4074,50.00,rejected,2020-06-18 21:51:45.056873+00,2020-06-19 11:42:44.047201+00,13418,2020-06-19 11:42:44.042029+00,,2020-07-05 22:00:00+00,,,regular,,,,
5396,100.00,rejected,2020-06-25 20:06:30.667977+00,2020-06-26 11:28:41.734636+00,22155,2020-06-26 11:28:41.730185+00,,2020-07-06 22:00:00+00,,,regular,,,,
5082,100.00,money_back,2020-06-25 06:53:37.779886+00,2020-12-18 13:08:52.334084+00,21682,2020-06-25 13:04:33.582265+00,,2020-07-04 22:00:00+00,2020-06-27,2020-07-07 15:54:44.931815+00,regular,,,,
8388,100.00,rejected,2020-07-16 05:25:38.135956+00,2020-07-17 10:34:30.078128+00,26824,2020-07-17 10:34:30.075545+00,,2020-08-05 22:00:00+00,,,regular,,,,
4284,100.00,rejected,2020-06-19 20:08:38.914846+00,2020-06-20 15:08:54.111007+00,18664,2020-06-20 15:08:54.106654+00,,2020-07-05 22:00:00+00,,,regular,,,,
4859,100.00,rejected,2020-06-23 17:19:43.295703+00,2020-06-24 09:44:11.962086+00,20766,2020-06-24 09:44:11.957833+00,,2020-07-03 22:00:00+00,,,regular,,,,
4912,100.00,rejected,2020-06-24 06:07:10.868012+00,2020-06-24 11:11:27.378162+00,20552,2020-06-24 11:11:27.372263+00,,2020-07-05 22:00:00+00,,,regular,,,,
5943,100.00,rejected,2020-06-30 11:29:12.386979+00,2020-06-30 16:40:49.90709+00,23333,2020-06-30 16:40:49.903057+00,,2020-08-07 22:00:00+00,,,regular,,,,
14553,100.00,rejected,2020-09-04 16:08:22.465064+00,2020-09-04 16:42:06.71268+00,12404,2020-09-04 16:42:06.704807+00,,2020-10-02 22:00:00+00,,,instant,2020-09-11 16:08:22.410586+00,,,
5374,100.00,rejected,2020-06-25 17:37:13.577527+00,2020-06-29 13:53:00.85482+00,11967,2020-06-29 13:53:00.848853+00,,2020-07-11 23:51:00+00,,,regular,,,,
8017,100.00,rejected,2020-07-14 16:25:54.1686+00,2020-07-14 18:22:38.636427+00,33410,2020-07-14 18:22:38.633658+00,,2020-08-05 22:00:00+00,,,regular,,,,
6105,100.00,rejected,2020-07-01 10:09:16.166301+00,2020-07-01 17:18:45.986391+00,19182,2020-07-01 17:18:45.98244+00,,2020-08-04 22:00:00+00,,,regular,,,,
7278,100.00,rejected,2020-07-09 07:41:54.403918+00,2020-07-09 08:50:02.519081+00,30456,2020-07-09 08:50:02.515762+00,,2020-08-03 22:00:00+00,,,regular,,,,
6879,100.00,rejected,2020-07-07 09:33:56.40557+00,2020-07-07 09:48:15.461482+00,11864,2020-07-07 09:48:15.456244+00,,2020-08-05 09:46:12.539+00,,,regular,,,,
2363,100.00,money_back,2020-05-30 14:08:36.305054+00,2020-06-30 08:45:11.29654+00,3948,2020-05-30 17:34:51.238369+00,,2020-06-26 22:00:00+00,2020-06-02,2020-06-30 08:45:11.296289+00,regular,,,,
19643,100.00,money_back,2020-10-07 12:00:18.115315+00,2021-01-07 14:17:38.102802+00,26619,,,2020-10-28 22:00:00+00,2020-10-09,2021-01-07 14:17:38.089078+00,instant,2020-10-07 12:00:39.075957+00,completed,2020-11-06 22:45:01.452234+00,2021-01-07 14:17:38.113503+00
6071,100.00,rejected,2020-07-01 07:07:29.247007+00,2020-07-01 16:27:47.254317+00,25322,2020-07-01 16:27:47.250321+00,,2020-08-05 22:00:00+00,,,regular,,,,
5606,100.00,rejected,2020-06-27 13:33:13.856433+00,2020-06-27 17:43:40.389168+00,,2020-06-27 17:43:40.385416+00,2600,2020-07-09 22:00:00+00,,,regular,,,,
6196,100.00,rejected,2020-07-01 22:39:07.980063+00,2020-07-02 12:03:56.435398+00,6144,2020-07-02 12:03:56.431679+00,,2020-07-31 22:39:20.451+00,,,regular,,,,
3796,100.00,rejected,2020-06-18 00:31:43.591389+00,2020-06-18 13:14:36.210172+00,,2020-06-18 13:14:36.206178+00,2004,2020-07-08 22:00:00+00,,,regular,,,,
4285,100.00,rejected,2020-06-19 20:10:43.380548+00,2020-06-20 14:03:35.526513+00,8493,2020-06-20 14:03:35.522274+00,,2020-07-16 22:00:00+00,,,regular,,,,
4220,60.00,rejected,2020-06-19 14:46:57.452612+00,2020-06-19 14:48:38.026224+00,,2020-06-19 14:48:38.021461+00,2053,2020-07-03 22:00:00+00,,,regular,,,,
5375,100.00,rejected,2020-06-25 17:39:09.828513+00,2020-06-26 10:58:15.073455+00,17191,2020-06-26 10:58:15.068644+00,,2020-07-27 22:00:00+00,,,regular,,,,
5039,100.00,rejected,2020-06-24 20:10:51.79272+00,2020-06-25 12:05:38.548676+00,15142,2020-06-25 12:05:38.54485+00,,2020-07-06 22:00:00+00,,,regular,,,,
4914,100.00,rejected,2020-06-24 06:44:49.268956+00,2020-06-24 11:12:05.65052+00,15142,2020-06-24 11:12:05.644934+00,,2020-07-06 22:00:00+00,,,regular,,,,
5421,100.00,rejected,2020-06-26 06:17:17.428543+00,2020-06-26 12:50:37.868781+00,14895,2020-06-26 12:50:37.864385+00,,2020-07-29 22:00:00+00,,,regular,,,,
11966,100.00,rejected,2020-08-11 12:23:56.436242+00,2020-08-11 15:24:48.343304+00,33719,2020-08-11 15:24:48.338863+00,,2020-09-05 22:00:00+00,,,instant,2020-08-18 12:23:56.435862+00,,,
7727,100.00,rejected,2020-07-13 00:20:58.01731+00,2020-07-13 06:41:19.083398+00,17271,2020-07-13 06:41:19.080945+00,,2020-08-05 22:00:00+00,,,regular,,,,
6072,100.00,money_back,2020-07-01 07:09:30.326112+00,2020-12-18 13:08:52.49497+00,22643,2020-07-01 16:28:19.615372+00,,2020-08-04 22:00:00+00,2020-07-04,2020-08-04 22:00:00+00,regular,,,,
8389,100.00,rejected,2020-07-16 05:36:40.771397+00,2020-07-17 11:09:50.194934+00,4916,2020-07-17 11:09:50.192347+00,,2020-08-05 22:00:00+00,,,regular,,,,
8925,100.00,rejected,2020-07-19 11:24:21.487679+00,2020-07-20 19:19:09.211174+00,34217,2020-07-20 19:19:09.208693+00,,2020-08-11 22:00:00+00,,,regular,,,,
6417,100.00,rejected,2020-07-03 08:44:25.475765+00,2020-07-03 11:35:44.963586+00,8857,2020-07-03 11:35:44.958935+00,,2020-07-30 22:00:00+00,,,regular,,,,
6407,100.00,rejected,2020-07-03 07:24:35.391843+00,2020-07-03 11:30:57.918349+00,10130,2020-07-03 11:30:57.914656+00,,2020-08-01 07:24:52.336+00,,,regular,,,,
12819,80.00,rejected,2020-08-17 16:27:35.556782+00,2020-08-18 08:24:00.105492+00,30956,2020-08-18 08:24:00.100821+00,,2020-09-14 22:00:00+00,,,instant,2020-08-24 16:27:35.510589+00,,,
3875,100.00,rejected,2020-06-18 08:49:35.404608+00,2020-06-18 10:26:38.279141+00,,2020-06-18 10:26:38.275383+00,4359,2020-07-16 22:00:00+00,,,regular,,,,
4963,100.00,money_back,2020-06-24 11:12:23.214074+00,2020-12-18 13:08:52.721391+00,21240,2020-06-24 14:22:41.712836+00,,2020-07-05 22:00:00+00,2020-06-26,2020-07-07 15:32:55.361772+00,regular,,,,
3402,100.00,rejected,2020-06-15 18:09:44.752932+00,2020-06-16 10:39:14.379202+00,15290,2020-06-16 10:39:14.374495+00,,2020-07-05 22:00:00+00,,,regular,,,,
2184,200.00,money_back,2020-05-26 14:35:16.092311+00,2020-07-04 03:18:48.248545+00,9282,2020-05-26 15:19:51.991043+00,,2020-07-02 13:47:35.044+00,2020-05-28,2020-07-04 03:18:48.248291+00,regular,,,,
4233,100.00,rejected,2020-06-19 15:47:04.1796+00,2020-06-20 15:01:06.524277+00,19004,2020-06-20 15:01:06.52065+00,,2020-07-15 22:00:00+00,,,regular,,,,
7341,80.00,money_back,2020-07-09 14:59:56.424336+00,2020-12-18 13:08:52.735564+00,20676,2020-07-09 16:45:25.333876+00,,2020-08-05 15:00:14.473+00,2020-07-11,2020-09-23 03:35:42.661408+00,regular,,completed,2020-08-12 22:18:15.394184+00,2020-09-23 03:35:42.681263+00
6075,80.00,rejected,2020-07-01 07:21:09.384926+00,2020-07-01 16:28:39.541585+00,14158,2020-07-01 16:28:39.537818+00,,2020-07-31 07:21:38.766+00,,,regular,,,,
8390,60.00,rejected,2020-07-16 05:43:05.746845+00,2020-07-17 11:11:11.052664+00,22531,2020-07-17 11:11:11.049842+00,,2020-08-03 22:00:00+00,,,regular,,,,
5828,50.00,rejected,2020-06-29 17:59:09.065021+00,2020-06-30 11:30:28.828316+00,13103,2020-06-30 11:30:28.822884+00,,2020-07-06 22:00:00+00,,,regular,,,,
6456,100.00,rejected,2020-07-03 13:04:46.331483+00,2020-07-03 15:55:53.539822+00,17329,2020-07-03 15:55:53.535227+00,,2020-08-04 22:00:00+00,,,regular,,,,
3768,100.00,rejected,2020-06-17 21:28:20.165322+00,2020-06-18 12:57:24.974129+00,,2020-06-18 12:57:24.967377+00,2115,2020-07-05 22:00:00+00,,,regular,,,,
6009,100.00,rejected,2020-06-30 17:59:56.177772+00,2020-07-01 10:13:22.363785+00,,2020-07-01 10:13:22.359093+00,2673,2020-08-02 22:00:00+00,,,regular,,,,
6338,100.00,rejected,2020-07-02 20:15:23.583845+00,2020-07-03 10:12:11.054834+00,16113,2020-07-03 10:12:11.051105+00,,2020-07-26 23:51:00+00,,,regular,,,,
4286,100.00,rejected,2020-06-19 20:23:03.099057+00,2020-06-20 14:04:38.024505+00,,2020-06-20 14:04:38.020587+00,2109,2020-07-15 22:00:00+00,,,regular,,,,
7294,100.00,rejected,2020-07-09 08:50:43.977387+00,2020-07-09 08:52:14.833465+00,13082,2020-07-09 08:52:14.831347+00,,2020-08-03 22:00:00+00,,,regular,,,,
5741,100.00,rejected,2020-06-29 08:10:16.159539+00,2020-06-29 13:02:48.215011+00,24731,2020-06-29 13:02:48.2109+00,,2020-08-04 22:00:00+00,,,regular,,,,
5422,100.00,rejected,2020-06-26 06:23:04.07343+00,2020-06-26 12:51:30.719074+00,10414,2020-06-26 12:51:30.71209+00,,2020-07-13 22:00:00+00,,,regular,,,,
5040,100.00,rejected,2020-06-24 20:12:04.489374+00,2020-06-25 12:07:05.318277+00,20911,2020-06-25 12:07:05.312419+00,,2020-07-07 22:00:00+00,,,regular,,,,
5742,100.00,rejected,2020-06-29 08:11:36.494633+00,2020-06-29 13:04:21.513081+00,24457,2020-06-29 13:04:21.508872+00,,2020-08-04 22:00:00+00,,,regular,,,,
10528,50.00,rejected,2020-08-02 06:03:33.760258+00,2020-08-02 15:50:20.28298+00,34916,2020-08-02 15:50:20.280603+00,,2020-08-31 22:00:00+00,,,instant,2020-08-09 06:03:33.759841+00,,,
6415,100.00,rejected,2020-07-03 08:24:33.132949+00,2020-07-03 11:33:24.985711+00,24906,2020-07-03 11:33:24.981823+00,,2020-07-29 22:00:00+00,,,regular,,,,
3887,30.00,rejected,2020-06-18 10:00:14.254259+00,2020-06-18 10:15:39.37121+00,15578,2020-06-18 10:15:39.36611+00,,2020-07-02 22:00:00+00,,,regular,,,,
3769,100.00,rejected,2020-06-17 21:28:35.02825+00,2020-06-18 12:59:28.67488+00,17349,2020-06-18 12:59:28.671071+00,,2020-07-03 22:00:00+00,,,regular,,,,
6598,100.00,rejected,2020-07-04 15:35:16.65414+00,2020-07-05 18:21:59.083438+00,28309,2020-07-05 18:21:59.079795+00,,2020-07-13 22:00:00+00,,,regular,,,,
5944,100.00,rejected,2020-06-30 11:31:57.609979+00,2020-06-30 16:08:47.871759+00,20845,2020-06-30 16:08:47.866734+00,,2020-07-14 23:51:00+00,,,regular,,,,
4076,50.00,rejected,2020-06-18 22:16:22.87078+00,2020-06-19 11:43:01.744837+00,,2020-06-19 11:43:01.740942+00,2057,2020-07-03 22:00:00+00,,,regular,,,,
4862,100.00,rejected,2020-06-23 17:28:21.438003+00,2020-06-24 09:48:04.172681+00,15600,2020-06-24 09:48:04.16745+00,,2020-07-07 22:00:00+00,,,regular,,,,
12878,100.00,rejected,2020-08-18 06:48:00.712062+00,2020-08-18 09:52:15.873187+00,19602,2020-08-18 09:52:15.868808+00,,2020-09-03 22:00:00+00,,,instant,2020-08-25 06:48:00.666206+00,,,
4287,100.00,rejected,2020-06-19 20:37:51.424476+00,2020-06-20 14:04:50.491799+00,16477,2020-06-20 14:04:50.488172+00,,2020-07-05 22:00:00+00,,,regular,,,,
2544,100.00,money_back,2020-06-03 22:25:10.931953+00,2020-12-18 13:08:52.993711+00,2305,2020-06-04 08:17:50+00,,2020-06-27 22:00:00+00,2020-06-04,2020-07-25 06:16:10.667519+00,regular,,completed,2020-07-08 22:23:42.821033+00,2020-07-25 06:16:10.67953+00
2836,100.00,rejected,2020-06-09 22:36:44.774655+00,2020-06-10 11:59:17.606462+00,,2020-06-10 11:59:17.601674+00,3087,2020-07-07 22:00:00+00,,,regular,,,,
8927,100.00,rejected,2020-07-19 11:35:58.241184+00,2020-07-20 19:18:47.330086+00,24187,2020-07-20 19:18:47.327607+00,,2020-08-05 22:00:00+00,,,regular,,,,
6340,50.00,rejected,2020-07-02 20:32:12.396424+00,2020-07-03 10:14:23.524142+00,16011,2020-07-03 10:14:23.520415+00,,2020-07-28 22:00:00+00,,,regular,,,,
6137,100.00,rejected,2020-07-01 13:18:44.545186+00,2020-07-01 17:10:24.238925+00,7325,2020-07-01 17:10:24.23366+00,,2020-07-29 22:00:00+00,,,regular,,,,
6484,50.00,rejected,2020-07-03 15:45:19.696862+00,2020-07-04 15:54:06.583929+00,17191,2020-07-04 15:54:06.579193+00,,2020-07-27 22:00:00+00,,,regular,,,,
4915,100.00,rejected,2020-06-24 06:56:13.808034+00,2020-06-24 11:13:21.001791+00,20743,2020-06-24 11:13:20.9938+00,,2020-07-07 22:00:00+00,,,regular,,,,
6077,100.00,rejected,2020-07-01 07:40:29.748632+00,2020-07-01 16:29:26.974395+00,25873,2020-07-01 16:29:26.968687+00,,2020-08-04 22:00:00+00,,,regular,,,,
15301,50.00,rejected,2020-09-09 10:06:59.386846+00,2020-09-09 10:23:18.733971+00,,2020-09-09 10:23:18.72484+00,9917,2020-10-06 22:00:00+00,,,instant,2020-09-16 10:06:59.341594+00,,,
4662,100.00,rejected,2020-06-22 15:18:20.781265+00,2020-07-01 08:33:25.330323+00,9220,2020-06-22 18:58:23+00,,2020-07-03 22:00:00+00,2020-06-25,,regular,,,,
8915,100.00,rejected,2020-07-19 08:51:35.857213+00,2020-07-20 19:21:33.837676+00,10948,2020-07-20 19:21:33.835282+00,,2020-08-08 23:51:00+00,,,regular,,,,
8464,100.00,rejected,2020-07-16 11:26:49.970046+00,2020-07-17 11:40:04.079246+00,11020,2020-07-17 11:40:04.076701+00,,2020-08-06 23:51:00+00,,,regular,,,,
7359,70.00,rejected,2020-07-09 16:51:07.235887+00,2020-07-10 07:43:05.495216+00,20583,2020-07-10 07:43:05.492713+00,,2020-08-01 22:00:00+00,,,regular,,,,
6416,100.00,rejected,2020-07-03 08:29:17.494053+00,2020-07-03 11:34:36.882353+00,12664,2020-07-03 11:34:36.878591+00,,2020-07-29 08:29:20.734+00,,,regular,,,,
4288,100.00,rejected,2020-06-19 20:42:28.39704+00,2020-06-20 14:04:56.641028+00,18015,2020-06-20 14:04:56.632903+00,,2020-07-01 22:00:00+00,,,regular,,,,
10529,50.00,rejected,2020-08-02 07:24:06.602793+00,2020-08-02 15:50:37.063333+00,32494,2020-08-02 15:50:37.060753+00,,2020-09-09 22:00:00+00,,,instant,2020-08-09 07:24:06.602295+00,,,
8016,50.00,rejected,2020-07-14 16:24:11.676044+00,2020-07-14 18:22:52.580659+00,24736,2020-07-14 18:22:52.578086+00,,2020-08-05 22:00:00+00,,,regular,,,,
4293,100.00,rejected,2020-06-19 21:04:51.534856+00,2020-06-20 14:11:37.639261+00,,2020-06-20 14:11:37.635557+00,2096,2020-07-05 22:00:00+00,,,regular,,,,
6838,100.00,rejected,2020-07-07 03:06:55.750232+00,2020-07-07 09:50:32.415835+00,16521,2020-07-07 09:50:32.413491+00,,2020-08-10 22:00:00+00,,,regular,,,,
4548,100.00,rejected,2020-06-21 19:03:18.006809+00,2020-06-22 18:08:01.740255+00,9067,2020-06-22 18:08:01.736054+00,,2020-07-08 22:00:00+00,,,regular,,,,
20712,100.00,money_back,2020-10-12 22:16:27.123783+00,2020-12-18 13:08:53.061554+00,12389,,,2020-10-26 22:00:00+00,,2020-10-27 09:15:48.609432+00,instant,2020-10-12 22:16:40.360494+00,,,
1922,100.00,money_back,2020-05-16 13:00:56.676038+00,2020-07-28 10:08:11.046202+00,6825,2020-05-16 15:40:41.437137+00,,2020-06-16 22:00:00+00,2020-05-18,2020-07-28 10:08:11.045942+00,regular,,completed,2020-06-18 22:16:54.244143+00,2020-07-28 10:08:11.05846+00
8392,100.00,rejected,2020-07-16 06:05:11.508817+00,2020-07-17 10:38:39.300057+00,33475,2020-07-17 10:38:39.297596+00,,2020-07-27 22:00:00+00,,,regular,,,,
14607,100.00,rejected,2020-09-05 01:59:47.526805+00,2020-09-05 06:52:29.531404+00,18244,2020-09-05 06:52:29.524048+00,,2020-10-08 22:00:00+00,,,regular,2020-09-12 01:59:47.477398+00,,,
4618,100.00,rejected,2020-06-22 11:21:56.666613+00,2020-06-22 18:41:15.749484+00,,2020-06-22 18:41:15.744929+00,3785,2020-07-10 22:00:00+00,,,regular,,,,
8928,100.00,rejected,2020-07-19 11:51:03.562918+00,2020-07-20 19:17:58.679847+00,17864,2020-07-20 19:17:58.67748+00,,2020-08-12 11:51:10.334+00,,,regular,,,,
13022,100.00,rejected,2020-08-19 06:34:10.245828+00,2020-08-19 09:59:58.417298+00,21527,2020-08-19 09:59:58.41069+00,,2020-09-05 06:34:10.202428+00,,,regular,2020-08-26 06:34:10.202428+00,,,
5423,100.00,rejected,2020-06-26 06:23:46.658997+00,2020-06-26 12:52:01.076367+00,22360,2020-06-26 12:52:01.072153+00,,2020-07-06 22:00:00+00,,,regular,,,,
5093,60.00,rejected,2020-06-25 08:38:40.693578+00,2020-06-25 13:08:20.697717+00,6286,2020-06-25 13:08:20.691145+00,,2020-07-05 08:38:56.997+00,,,regular,,,,
8913,100.00,rejected,2020-07-19 08:36:14.246784+00,2020-07-20 19:21:59.79554+00,11669,2020-07-20 19:21:59.793158+00,,2020-08-05 08:36:20.037+00,,,regular,,,,
7414,100.00,rejected,2020-07-10 05:36:26.705303+00,2020-07-10 06:40:55.304792+00,21084,2020-07-10 06:40:55.302522+00,,2020-08-04 22:00:00+00,,,regular,,,,
5945,100.00,rejected,2020-06-30 11:32:09.443947+00,2020-06-30 16:09:15.78622+00,23807,2020-06-30 16:09:15.782455+00,,2020-08-05 22:00:00+00,,,regular,,,,
7270,100.00,rejected,2020-07-09 06:33:35.577813+00,2020-07-09 08:53:08.394698+00,18464,2020-07-09 08:53:08.392378+00,,2020-08-03 22:00:00+00,,,regular,,,,
6325,100.00,canceled,2020-07-02 18:32:00.823995+00,2020-07-02 18:32:00.824014+00,,,2772,2020-08-05 22:00:00+00,,,regular,,,,
6457,100.00,rejected,2020-07-03 13:23:20.951794+00,2020-07-03 15:57:38.56539+00,20060,2020-07-03 15:57:38.561368+00,,2020-08-02 22:00:00+00,,,regular,,,,
7360,100.00,rejected,2020-07-09 16:57:50.024203+00,2020-07-10 07:42:53.200594+00,24043,2020-07-10 07:42:53.198337+00,,2020-08-05 22:00:00+00,,,regular,,,,
5778,100.00,rejected,2020-06-29 13:06:39.041627+00,2020-06-29 14:05:09.798538+00,23925,2020-06-29 14:05:09.795021+00,,2020-08-04 22:00:00+00,,,regular,,,,
3469,100.00,rejected,2020-06-16 10:50:33.383007+00,2020-06-16 11:54:42.288131+00,14462,2020-06-16 11:54:42.28423+00,,2020-07-03 22:00:00+00,,,regular,,,,
3797,100.00,rejected,2020-06-18 00:31:45.712113+00,2020-06-18 13:14:52.258915+00,,2020-06-18 13:14:52.255272+00,2009,2020-07-06 22:00:00+00,,,regular,,,,
4289,100.00,rejected,2020-06-19 20:51:22.58759+00,2020-06-20 14:05:06.961926+00,14912,2020-06-20 14:05:06.958459+00,,2020-07-03 20:52:28.963+00,,,regular,,,,
4808,100.00,rejected,2020-06-23 12:22:14.165887+00,2020-06-23 14:05:02.982104+00,20702,2020-06-23 14:05:02.971467+00,,2020-07-05 22:00:00+00,,,regular,,,,
2313,100.00,money_back,2020-05-29 16:52:47.805233+00,2020-06-18 22:20:04.42472+00,10529,2020-05-30 13:32:37.501416+00,,2020-06-13 16:52:47.804+00,2020-06-03,2020-06-18 22:20:04.424493+00,regular,,completed,2020-06-18 22:20:01.187126+00,2020-06-18 22:20:04.429902+00
6159,30.00,rejected,2020-07-01 16:30:39.057133+00,2020-07-01 17:18:20.499648+00,20552,2020-07-01 17:18:20.495703+00,,2020-08-05 22:00:00+00,,,regular,,,,
10530,100.00,rejected,2020-08-02 07:31:42.784798+00,2020-08-02 15:50:50.00306+00,22580,2020-08-02 15:50:50.000705+00,,2020-09-08 22:00:00+00,,,instant,2020-08-09 07:31:42.784394+00,,,
6854,100.00,rejected,2020-07-07 06:02:07.746602+00,2020-07-07 09:33:13.043956+00,26412,2020-07-07 09:33:13.041558+00,,2020-08-04 22:00:00+00,,,regular,,,,
5968,100.00,rejected,2020-06-30 13:50:18.861719+00,2020-06-30 16:46:50.848365+00,,2020-06-30 16:46:50.843542+00,3785,2020-07-10 22:00:00+00,,,regular,,,,
6458,100.00,rejected,2020-07-03 13:23:36.342372+00,2020-07-03 15:57:47.222256+00,14631,2020-07-03 15:57:47.218638+00,,2020-08-01 22:00:00+00,,,regular,,,,
9850,100.00,rejected,2020-07-28 10:39:53.991255+00,2020-07-28 11:24:52.99607+00,2188,2020-07-28 11:24:52.993782+00,,2020-08-21 22:00:00+00,,,instant,2020-08-04 10:39:53.990872+00,,,
18710,50.00,rejected,2020-10-01 12:17:03.536127+00,2020-10-01 12:37:07.14303+00,30350,2020-10-01 12:37:07.135293+00,,2020-10-23 22:00:00+00,,,instant,2020-10-08 12:17:03.481881+00,,,
6451,100.00,rejected,2020-07-03 12:37:57.392319+00,2020-07-03 15:42:51.677475+00,,2020-07-03 15:42:51.673449+00,3087,2020-08-07 22:00:00+00,,,regular,,,,
6837,100.00,rejected,2020-07-07 02:51:53.186718+00,2020-07-07 09:50:42.052311+00,28474,2020-07-07 09:50:42.049969+00,,2020-07-21 22:00:00+00,,,regular,,,,
4921,100.00,rejected,2020-06-24 07:47:20.725875+00,2020-06-24 11:16:12.059657+00,18893,2020-06-24 11:16:12.055813+00,,2020-07-08 22:00:00+00,,,regular,,,,
6809,100.00,rejected,2020-07-06 19:58:59.452705+00,2020-07-07 10:00:39.601496+00,17361,2020-07-07 10:00:39.598758+00,,2020-08-05 22:00:00+00,,,regular,,,,
